system:index,A00,A01,A02,A03,A04,A05,A06,A07,A08,A09,A10,A11,A12,A13,A14,A15,A16,A17,A18,A19,A20,A21,A22,A23,A24,A25,A26,A27,A28,A29,A30,A31,A32,A33,A34,A35,A36,A37,A38,A39,A40,A41,A42,A43,A44,A45,A46,A47,A48,A49,A50,A51,A52,A53,A54,A55,A56,A57,A58,A59,A60,A61,A62,A63,S1_VH,S1_VV,S1_VV_div_VH,bare,built,crops,dw_label,flooded_vegetation,grass,latitude,longitude,region,shrub_and_scrub,snow_and_ice,trees,water,year,.geo
0,0.03254133025759323,-0.07535563244905807,-0.17279507881584008,-0.11909265667051133,5.536332179930795E-4,0.05536332179930796,0.11374086889657825,0.2069357939254133,0.08421376393694734,0.01384083044982699,0.13588619761630144,-0.05173394848135333,-0.08882737408688965,-0.16633602460592078,0.11909265667051133,-0.07111111111111111,0.09842368319876971,-0.09356401384083046,-0.012056901191849288,-0.07535563244905807,0.12456747404844293,0.12456747404844293,-0.07111111111111111,0.186082276047674,-0.08421376393694734,-0.15378700499807765,0.03844675124951941,-0.21413302575932336,0.11374086889657825,-0.044844290657439445,-0.2069357939254133,0.3188927335640138,0.09842368319876971,-0.07535563244905807,-0.09842368319876971,0.012056901191849288,0.1929104190695886,-0.008858131487889272,-0.01574778931180315,0.03543252595155709,-0.010396001537870049,-0.3014225297962323,0.17937716262975778,0.07111111111111111,0.004982698961937716,0.15378700499807765,-0.186082276047674,0.04822760476739715,-0.10340638216070744,0.010396001537870049,-0.010396001537870049,0.11374086889657825,-0.10340638216070744,-0.03254133025759323,-0.03543252595155709,-0.09356401384083046,-0.08882737408688965,0.05173394848135333,-0.008858131487889272,-0.03844675124951941,0.13016532103037293,-0.2069357939254133,0.04822760476739715,0.3014225297962323,-32.81746237601772,-23.69643399642809,9.121028379589632,0.06464046111558469,0.03726739284810515,0.03112500059247321,0,0.04350408222241213,0.026780138186616252,35.3038355816614,-120.91418047353592,california_coast,0.04311236795228051,0.06470844457021022,0.045035123777556786,0.6437901753495087,2024,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.91418047353592,35.3038355816614]}"
1,0.03844675124951941,-0.07535563244905807,-0.16633602460592078,-0.12456747404844293,-0.010396001537870049,0.05536332179930796,0.1085121107266436,0.186082276047674,0.09356401384083046,0.012056901191849288,0.13588619761630144,-0.03254133025759323,-0.09842368319876971,-0.17279507881584008,0.11909265667051133,-0.0629911572472126,0.1085121107266436,-0.08421376393694734,-0.007443291041906958,-0.07972318339100345,0.13588619761630144,0.13588619761630144,-0.05911572472126105,0.17937716262975778,-0.08421376393694734,-0.16000000000000003,0.03254133025759323,-0.21413302575932336,0.1085121107266436,-0.03844675124951941,-0.19986159169550174,0.33685505574778934,0.09356401384083046,-0.07111111111111111,-0.09842368319876971,0.017777777777777778,0.1929104190695886,-0.006151480199923107,-0.01574778931180315,0.029773164167627833,-0.0015378700499807767,-0.31009611687812383,0.17937716262975778,0.06698961937716265,-9.84236831987697E-4,0.14173010380622836,-0.186082276047674,0.044844290657439445,-0.09842368319876971,0.008858131487889272,5.536332179930795E-4,0.1085121107266436,-0.11374086889657825,-0.03254133025759323,-0.03543252595155709,-0.09356401384083046,-0.09842368319876971,0.041584006151480196,-0.012056901191849288,-0.044844290657439445,0.14173010380622836,-0.21413302575932336,0.04822760476739715,0.3014225297962323,-34.34947806079004,-20.18510658051288,14.164371480277161,0.06200555752729997,0.03989173115833717,0.030824950584621334,0,0.04282600512755487,0.026301140314899385,35.44145748318851,-121.0297936506021,california_coast,0.03925014475209858,0.04866681555423009,0.0424324535894865,0.6677642744137248,2024,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.0297936506021,35.44145748318851]}"
2,0.03844675124951941,-0.07111111111111111,-0.15378700499807765,-0.13016532103037293,-0.01574778931180315,0.0629911572472126,0.09842368319876971,0.186082276047674,0.09356401384083046,0.01384083044982699,0.14769703960015382,-0.041584006151480196,-0.1085121107266436,-0.16633602460592078,0.11909265667051133,-0.0629911572472126,0.10340638216070744,-0.07972318339100345,-0.017777777777777778,-0.07972318339100345,0.14173010380622836,0.15378700499807765,-0.05536332179930796,0.186082276047674,-0.09356401384083046,-0.16633602460592078,0.03254133025759323,-0.21413302575932336,0.1085121107266436,-0.044844290657439445,-0.186082276047674,0.33685505574778934,0.1085121107266436,-0.07972318339100345,-0.10340638216070744,0.024605920799692427,0.186082276047674,0.002214532871972318,-0.029773164167627833,0.01574778931180315,-0.003014225297962322,-0.3188927335640138,0.17279507881584008,0.06698961937716265,0.003936947327950788,0.13588619761630144,-0.186082276047674,0.04822760476739715,-0.08882737408688965,0.01574778931180315,-0.006151480199923107,0.1085121107266436,-0.10340638216070744,-0.029773164167627833,-0.03543252595155709,-0.10340638216070744,-0.08421376393694734,0.04822760476739715,-0.017777777777777778,-0.03844675124951941,0.13588619761630144,-0.21413302575932336,0.03844675124951941,0.3014225297962323,-34.85786086327414,-20.60447466806066,14.25338619521348,0.07208384943934266,0.04097336230744772,0.03184101057088222,0,0.04294840450850589,0.026334470422144103,35.36824478753277,-120.94903510655975,california_coast,0.042330820048364866,0.054869799535748935,0.04335991678732064,0.6452211867572795,2024,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.94903510655975,35.36824478753277]}"
3,0.03543252595155709,-0.0629911572472126,-0.16000000000000003,-0.13016532103037293,-0.012056901191849288,0.04822760476739715,0.1085121107266436,0.17937716262975778,0.08882737408688965,0.010396001537870049,0.14173010380622836,-0.03844675124951941,-0.10340638216070744,-0.16000000000000003,0.1085121107266436,-0.05173394848135333,0.09356401384083046,-0.07972318339100345,-0.0271280276816609,-0.07111111111111111,0.13588619761630144,0.14769703960015382,-0.04822760476739715,0.1929104190695886,-0.09842368319876971,-0.186082276047674,0.03844675124951941,-0.2069357939254133,0.11909265667051133,-0.044844290657439445,-0.186082276047674,0.34602076124567477,0.09356401384083046,-0.0629911572472126,-0.09356401384083046,0.01574778931180315,0.186082276047674,0.003014225297962322,-0.010396001537870049,0.0271280276816609,0.012056901191849288,-0.31009611687812383,0.17279507881584008,0.06698961937716265,5.536332179930795E-4,0.14769703960015382,-0.1929104190695886,0.03844675124951941,-0.08421376393694734,0.0271280276816609,-0.01384083044982699,0.10340638216070744,-0.11909265667051133,-0.022206843521722412,-0.0271280276816609,-0.10340638216070744,-0.09356401384083046,0.03844675124951941,-0.017777777777777778,-0.03543252595155709,0.12456747404844293,-0.22145328719723184,0.0629911572472126,0.3014225297962323,-36.67344589368886,-20.140220152818674,16.533225740870183,0.06787982025847145,0.026380550349131227,0.02973746486352629,0,0.04288249797098441,0.02592211000442709,35.14663040694048,-120.90816176113232,california_coast,0.043269769674524255,0.04948238009102132,0.04613480042691712,0.6682753916861719,2024,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.90816176113232,35.14663040694048]}"
4,0.03254133025759323,-0.05911572472126105,-0.16633602460592078,-0.14769703960015382,-0.022206843521722412,0.05173394848135333,0.10340638216070744,0.16633602460592078,0.11374086889657825,0.01574778931180315,0.13588619761630144,-0.044844290657439445,-0.10340638216070744,-0.16633602460592078,0.11374086889657825,-0.04822760476739715,0.09356401384083046,-0.0629911572472126,-0.017777777777777778,-0.05536332179930796,0.14769703960015382,0.17279507881584008,-0.03844675124951941,0.19986159169550174,-0.09842368319876971,-0.186082276047674,0.022206843521722412,-0.21413302575932336,0.11374086889657825,-0.044844290657439445,-0.17279507881584008,0.3278123798539023,0.10340638216070744,-0.06698961937716265,-0.09842368319876971,0.006151480199923107,0.186082276047674,0.008858131487889272,-0.008858131487889272,0.01384083044982699,-0.01574778931180315,-0.3188927335640138,0.16633602460592078,0.06698961937716265,0.002214532871972318,0.14173010380622836,-0.17279507881584008,0.03844675124951941,-0.0629911572472126,0.03543252595155709,-0.012056901191849288,0.09842368319876971,-0.12456747404844293,-0.017777777777777778,-0.01574778931180315,-0.09842368319876971,-0.10340638216070744,0.05173394848135333,-0.017777777777777778,-0.03543252595155709,0.12456747404844293,-0.2364628988850442,0.05173394848135333,0.29287197231833906,-35.87214510456457,-19.136278364564696,16.73586673999987,0.08101494154107058,0.03223257240460953,0.03242960059651523,0,0.042620407959475415,0.025975004198699025,35.48322914390007,-121.20209052209623,california_coast,0.04446442043263232,0.06137230433523655,0.04542335813675891,0.6344303640034923,2024,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.20209052209623,35.48322914390007]}"
5,0.029773164167627833,-0.06698961937716265,-0.15378700499807765,-0.14173010380622836,-0.008858131487889272,0.05536332179930796,0.10340638216070744,0.1929104190695886,0.08882737408688965,0.012056901191849288,0.13588619761630144,-0.044844290657439445,-0.09842368319876971,-0.15378700499807765,0.11374086889657825,-0.05173394848135333,0.09842368319876971,-0.07535563244905807,-0.022206843521722412,-0.05911572472126105,0.13588619761630144,0.14769703960015382,-0.044844290657439445,0.1929104190695886,-0.09842368319876971,-0.17279507881584008,0.029773164167627833,-0.21413302575932336,0.11374086889657825,-0.04822760476739715,-0.19986159169550174,0.34602076124567477,0.09842368319876971,-0.06698961937716265,-0.09356401384083046,-9.84236831987697E-4,0.17937716262975778,-6.151480199923106E-5,-0.006151480199923107,0.019930795847750864,0.002214532871972318,-0.3188927335640138,0.17279507881584008,0.0629911572472126,0.004982698961937716,0.14769703960015382,-0.186082276047674,0.044844290657439445,-0.08882737408688965,0.03254133025759323,-0.007443291041906958,0.10340638216070744,-0.11374086889657825,-0.03254133025759323,-0.017777777777777778,-0.08882737408688965,-0.10340638216070744,0.05173394848135333,-0.022206843521722412,-0.029773164167627833,0.12456747404844293,-0.22145328719723184,0.05911572472126105,0.29287197231833906,-35.73414854869074,-20.608636001550817,15.125512547139923,0.07037064225167139,0.02592287303802247,0.03141329799351903,0,0.04325318863589524,0.026377190134048253,35.15785934799198,-120.928373855025,california_coast,0.04960682292908637,0.06825565597844413,0.04938028898969707,0.6353825758495886,2024,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.928373855025,35.15785934799198]}"
6,0.029773164167627833,-0.0629911572472126,-0.16000000000000003,-0.13588619761630144,-0.024605920799692427,0.05911572472126105,0.10340638216070744,0.17937716262975778,0.10340638216070744,0.017777777777777778,0.14769703960015382,-0.03844675124951941,-0.10340638216070744,-0.17279507881584008,0.11909265667051133,-0.05911572472126105,0.09842368319876971,-0.07111111111111111,-0.024605920799692427,-0.06698961937716265,0.14769703960015382,0.15378700499807765,-0.05173394848135333,0.186082276047674,-0.09356401384083046,-0.17279507881584008,0.029773164167627833,-0.2069357939254133,0.1085121107266436,-0.03254133025759323,-0.17937716262975778,0.33685505574778934,0.10340638216070744,-0.07535563244905807,-0.08421376393694734,0.0271280276816609,0.1929104190695886,0.007443291041906958,-0.022206843521722412,0.022206843521722412,-0.003014225297962322,-0.3188927335640138,0.16000000000000003,0.06698961937716265,0.003014225297962322,0.12456747404844293,-0.186082276047674,0.041584006151480196,-0.07972318339100345,0.022206843521722412,-0.008858131487889272,0.1085121107266436,-0.10340638216070744,-0.0271280276816609,-0.03254133025759323,-0.11374086889657825,-0.08882737408688965,0.041584006151480196,-0.03254133025759323,-0.0271280276816609,0.13588619761630144,-0.2288965782391388,0.04822760476739715,0.3014225297962323,-32.05700510430718,-18.69131813411623,13.36568697019095,0.08424100326732374,0.037541741877794264,0.03274157471739902,0,0.042525955053189624,0.026461947813200264,35.24939767544376,-121.0132646493743,california_coast,0.04839038716700788,0.07849355737965268,0.04584630996418687,0.6037205324185869,2024,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.0132646493743,35.24939767544376]}"
7,0.03844675124951941,-0.0629911572472126,-0.16633602460592078,-0.13588619761630144,-0.012056901191849288,0.06698961937716265,0.10340638216070744,0.17937716262975778,0.10340638216070744,0.017777777777777778,0.14173010380622836,-0.041584006151480196,-0.10340638216070744,-0.17279507881584008,0.11909265667051133,-0.0629911572472126,0.10340638216070744,-0.0629911572472126,-0.017777777777777778,-0.07111111111111111,0.14173010380622836,0.14769703960015382,-0.05173394848135333,0.1929104190695886,-0.09356401384083046,-0.16633602460592078,0.024605920799692427,-0.2069357939254133,0.10340638216070744,-0.041584006151480196,-0.186082276047674,0.3278123798539023,0.1085121107266436,-0.07535563244905807,-0.09842368319876971,0.019930795847750864,0.186082276047674,-0.004982698961937716,-0.019930795847750864,0.0271280276816609,-0.002214532871972318,-0.3188927335640138,0.17279507881584008,0.06698961937716265,-2.4605920799692423E-4,0.13588619761630144,-0.17937716262975778,0.03844675124951941,-0.07972318339100345,0.01574778931180315,-0.007443291041906958,0.10340638216070744,-0.1085121107266436,-0.019930795847750864,-0.024605920799692427,-0.09842368319876971,-0.09842368319876971,0.05536332179930796,-0.017777777777777778,-0.03844675124951941,0.13588619761630144,-0.22145328719723184,0.05173394848135333,0.3014225297962323,-37.370582584543655,-19.91824949416493,17.452333090378726,0.099625282038764,0.04693367955943858,0.032594057331255206,0,0.04209801820631493,0.026918945309351867,35.424209829733414,-121.07165514284208,california_coast,0.049123956274214974,0.07842611932379365,0.04472745840870578,0.5795165641449759,2024,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.07165514284208,35.424209829733414]}"
8,0.044844290657439445,-0.07972318339100345,-0.15378700499807765,-0.11909265667051133,-0.006151480199923107,0.05173394848135333,0.11374086889657825,0.1929104190695886,0.08421376393694734,6.151480199923106E-5,0.14173010380622836,-0.03543252595155709,-0.1085121107266436,-0.17279507881584008,0.12456747404844293,-0.0629911572472126,0.10340638216070744,-0.08882737408688965,-0.01384083044982699,-0.09356401384083046,0.13016532103037293,0.13016532103037293,-0.05911572472126105,0.17279507881584008,-0.07972318339100345,-0.16000000000000003,0.05173394848135333,-0.21413302575932336,0.11374086889657825,-0.03254133025759323,-0.19986159169550174,0.3278123798539023,0.1085121107266436,-0.07972318339100345,-0.10340638216070744,0.0271280276816609,0.186082276047674,-2.4605920799692423E-4,-0.03254133025759323,0.022206843521722412,0.006151480199923107,-0.31009611687812383,0.17937716262975778,0.06698961937716265,0.004982698961937716,0.14769703960015382,-0.1929104190695886,0.05536332179930796,-0.08882737408688965,0.008858131487889272,-0.0015378700499807767,0.1085121107266436,-0.09842368319876971,-0.041584006151480196,-0.05173394848135333,-0.10340638216070744,-0.08421376393694734,0.03254133025759323,-0.008858131487889272,-0.05173394848135333,0.13588619761630144,-0.19986159169550174,0.044844290657439445,0.3014225297962323,-33.74151736325476,-21.44375953770596,12.297757825548796,0.07069304832839407,0.042752510315040126,0.031030865835620917,0,0.043645839585224167,0.026180587679846212,35.41289105715351,-120.95676061800319,california_coast,0.03922771541207718,0.048289124766597524,0.04058331834191146,0.6575601456796802,2024,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.95676061800319,35.41289105715351]}"
9,0.03254133025759323,-0.06698961937716265,-0.16000000000000003,-0.13016532103037293,-0.01574778931180315,0.0629911572472126,0.10340638216070744,0.186082276047674,0.09356401384083046,0.017777777777777778,0.14769703960015382,-0.041584006151480196,-0.10340638216070744,-0.16000000000000003,0.11909265667051133,-0.0629911572472126,0.10340638216070744,-0.07972318339100345,-0.022206843521722412,-0.07972318339100345,0.14769703960015382,0.14173010380622836,-0.0629911572472126,0.17937716262975778,-0.09356401384083046,-0.16000000000000003,0.029773164167627833,-0.21413302575932336,0.09842368319876971,-0.03254133025759323,-0.186082276047674,0.34602076124567477,0.09356401384083046,-0.07111111111111111,-0.07972318339100345,0.0271280276816609,0.19986159169550174,2.4605920799692423E-4,-0.024605920799692427,0.029773164167627833,9.84236831987697E-4,-0.3188927335640138,0.16633602460592078,0.0629911572472126,0.002214532871972318,0.12456747404844293,-0.17937716262975778,0.041584006151480196,-0.08882737408688965,0.012056901191849288,-0.008858131487889272,0.1085121107266436,-0.1085121107266436,-0.029773164167627833,-0.03254133025759323,-0.1085121107266436,-0.08882737408688965,0.04822760476739715,-0.022206843521722412,-0.024605920799692427,0.14769703960015382,-0.22145328719723184,0.04822760476739715,0.3014225297962323,-33.316139468348524,-20.3053583413277,13.010781127020824,0.09666974567384883,0.04233332229143178,0.03343601279299368,0,0.0421257220300366,0.026898893146690996,35.24436710985269,-120.95891657468506,california_coast,0.04839093977881765,0.07157094656334569,0.04548223443667997,0.5930539051875133,2024,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.95891657468506,35.24436710985269]}"
