system:index,A00,A01,A02,A03,A04,A05,A06,A07,A08,A09,A10,A11,A12,A13,A14,A15,A16,A17,A18,A19,A20,A21,A22,A23,A24,A25,A26,A27,A28,A29,A30,A31,A32,A33,A34,A35,A36,A37,A38,A39,A40,A41,A42,A43,A44,A45,A46,A47,A48,A49,A50,A51,A52,A53,A54,A55,A56,A57,A58,A59,A60,A61,A62,A63,S1_VH,S1_VV,S1_VV_div_VH,bare,built,crops,dw_label,flooded_vegetation,grass,latitude,longitude,region,shrub_and_scrub,snow_and_ice,trees,water,year,.geo
0,-0.09356401384083046,-0.13016532103037293,0.008858131487889272,-0.10340638216070744,0.04822760476739715,-0.012056901191849288,-0.2288965782391388,0.1085121107266436,0.05173394848135333,-0.05911572472126105,0.029773164167627833,-0.24415224913494812,-0.010396001537870049,-0.04822760476739715,-0.13016532103037293,0.09356401384083046,-0.03254133025759323,0.024605920799692427,-0.29287197231833906,-0.008858131487889272,-0.17937716262975778,-0.07535563244905807,-0.10340638216070744,0.10340638216070744,-0.12456747404844293,0.08882737408688965,-0.0271280276816609,-0.17279507881584008,0.17937716262975778,-0.12456747404844293,-0.04822760476739715,-0.041584006151480196,0.12456747404844293,-0.09356401384083046,-0.19986159169550174,0.12456747404844293,0.06698961937716265,0.11909265667051133,0.12456747404844293,-0.03844675124951941,-0.15378700499807765,-0.05911572472126105,0.14769703960015382,-0.11909265667051133,-0.029773164167627833,0.09356401384083046,0.017777777777777778,0.17279507881584008,-0.07972318339100345,-0.16633602460592078,0.03543252595155709,0.03543252595155709,0.01384083044982699,0.29287197231833906,0.07111111111111111,0.14173010380622836,-0.09842368319876971,0.06698961937716265,0.06698961937716265,0.14769703960015382,-0.1929104190695886,-0.19986159169550174,-0.08882737408688965,0.2364628988850442,-24.34431141181258,-13.657578908420211,10.686732503392369,0.046833408680478375,0.0380644754165717,0.04210758238748115,0,0.08035542835464834,0.054753942685368075,41.87267626525699,-95.83160077340746,iowa_ag,0.05166669743734279,0.11838205626034844,0.04487367716085698,0.5229241324829802,2024,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-95.83160077340746,41.87267626525699]}"
1,-0.029773164167627833,-0.1929104190695886,0.007443291041906958,-0.11909265667051133,-0.004982698961937716,-0.2069357939254133,-0.09356401384083046,0.08882737408688965,-0.03254133025759323,-0.07972318339100345,0.16633602460592078,-0.07972318339100345,0.10340638216070744,0.003014225297962322,-0.12456747404844293,0.04822760476739715,-0.17937716262975778,-0.17937716262975778,-0.2599000384467512,-0.006151480199923107,-0.1085121107266436,-0.14173010380622836,-0.11374086889657825,0.09842368319876971,-0.17937716262975778,-0.03844675124951941,-0.019930795847750864,-0.03844675124951941,0.16633602460592078,-0.12456747404844293,-0.11374086889657825,-0.017777777777777778,0.007443291041906958,-0.13588619761630144,-0.17279507881584008,0.2069357939254133,-0.05173394848135333,-0.012056901191849288,0.08421376393694734,0.07972318339100345,-0.2519646289888504,0.04822760476739715,0.19986159169550174,-0.07535563244905807,-0.07972318339100345,0.17937716262975778,0.11374086889657825,-0.019930795847750864,-0.041584006151480196,-0.2599000384467512,-0.03254133025759323,0.11909265667051133,-0.05173394848135333,0.15378700499807765,0.029773164167627833,0.1085121107266436,-0.012056901191849288,0.041584006151480196,0.05536332179930796,0.012056901191849288,-0.19986159169550174,-0.2519646289888504,-0.1085121107266436,0.15378700499807765,-25.056033943829533,-17.300559415458405,7.755474528371128,0.050031666249896474,0.045735242848212905,0.0892253318317951,0,0.06272134392593916,0.05634185469870527,42.164538901067424,-95.80914289130448,iowa_ag,0.05637913543838435,0.11871870763402861,0.23222575878921467,0.2885796530485655,2024,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-95.80914289130448,42.164538901067424]}"
2,-0.03543252595155709,-0.186082276047674,0.008858131487889272,-0.07972318339100345,0.044844290657439445,-0.11374086889657825,-0.11909265667051133,0.12456747404844293,0.04822760476739715,-0.04822760476739715,0.09356401384083046,-0.10340638216070744,0.029773164167627833,0.029773164167627833,-0.08882737408688965,0.1085121107266436,-0.13016532103037293,-0.10340638216070744,-0.16633602460592078,-0.05173394848135333,-0.15378700499807765,-0.10340638216070744,-0.05536332179930796,0.14769703960015382,-0.1929104190695886,-0.05173394848135333,-0.0629911572472126,-0.1085121107266436,0.21413302575932336,-0.17937716262975778,-0.15378700499807765,0.024605920799692427,-0.01574778931180315,-0.14173010380622836,-0.2288965782391388,0.19986159169550174,-0.01384083044982699,-0.03543252595155709,0.12456747404844293,0.14173010380622836,-0.19986159169550174,0.017777777777777778,0.21413302575932336,-0.09356401384083046,-0.13016532103037293,0.19986159169550174,-0.05173394848135333,0.07972318339100345,-0.1085121107266436,-0.2288965782391388,0.03543252595155709,0.1085121107266436,-0.07535563244905807,0.15378700499807765,-0.003014225297962322,0.008858131487889272,-0.14769703960015382,0.09842368319876971,0.07535563244905807,0.022206843521722412,-0.17279507881584008,-0.2364628988850442,-0.09356401384083046,0.21413302575932336,-29.424890924756014,-20.309844280737295,9.115046644018719,0.04112064522047786,0.03670675879507566,0.06670438143491898,0,0.08645266149500289,0.05920242717652822,42.27341471350271,-95.86196383001071,iowa_ag,0.06659940007075514,0.09382883870263689,0.10966055458363567,0.43968419198993325,2024,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-95.86196383001071,42.27341471350271]}"
3,-0.13016532103037293,-0.15378700499807765,0.07972318339100345,-0.09842368319876971,0.07111111111111111,-0.07111111111111111,-0.17937716262975778,0.12456747404844293,-0.029773164167627833,-0.08882737408688965,-0.022206843521722412,-0.22145328719723184,-0.022206843521722412,-0.003014225297962322,-0.14173010380622836,0.06698961937716265,-0.14173010380622836,-0.03844675124951941,-0.19986159169550174,-0.010396001537870049,-0.15378700499807765,-0.16633602460592078,-0.06698961937716265,0.13016532103037293,-0.1085121107266436,0.08421376393694734,-0.09842368319876971,-0.186082276047674,0.186082276047674,-0.2069357939254133,-0.11374086889657825,-0.010396001537870049,0.03543252595155709,-0.11909265667051133,-0.186082276047674,0.186082276047674,0.05536332179930796,0.03844675124951941,0.10340638216070744,0.007443291041906958,-0.13016532103037293,-0.05536332179930796,0.11909265667051133,-0.09842368319876971,-0.05173394848135333,0.10340638216070744,0.022206843521722412,0.16000000000000003,-0.041584006151480196,-0.17937716262975778,-0.017777777777777778,0.10340638216070744,-0.0015378700499807767,0.2519646289888504,0.01574778931180315,0.08882737408688965,-0.09356401384083046,0.14173010380622836,0.029773164167627833,0.15378700499807765,-0.21413302575932336,-0.2519646289888504,-0.14173010380622836,0.17279507881584008,-23.40196640099255,-14.711511759145862,8.690454641846687,0.04027308769365574,0.04508954039873912,0.1230865221896625,0,0.10850371789940177,0.0932049175347895,42.26218577245121,-95.71041804157974,iowa_ag,0.05296524591308008,0.15408949552975754,0.06725021739529961,0.3154960317299404,2024,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-95.71041804157974,42.26218577245121]}"
4,-0.05536332179930796,-0.19986159169550174,-0.0271280276816609,-0.13588619761630144,0.03254133025759323,-0.16633602460592078,-0.09842368319876971,0.06698961937716265,-0.024605920799692427,-0.07111111111111111,0.08882737408688965,-0.12456747404844293,0.044844290657439445,-0.024605920799692427,-0.16633602460592078,0.03254133025759323,-0.2288965782391388,-0.14173010380622836,-0.2679584775086506,0.07111111111111111,-0.13588619761630144,-0.07111111111111111,-0.07535563244905807,0.1085121107266436,-0.1929104190695886,0.012056901191849288,-0.04822760476739715,-0.07111111111111111,0.16000000000000003,-0.2288965782391388,-0.10340638216070744,-0.0271280276816609,0.03844675124951941,-0.07535563244905807,-0.12456747404844293,0.16000000000000003,-0.004982698961937716,0.03844675124951941,0.16000000000000003,0.017777777777777778,-0.15378700499807765,0.012056901191849288,0.1929104190695886,-0.1085121107266436,-0.09356401384083046,0.14173010380622836,0.08882737408688965,0.008858131487889272,-0.029773164167627833,-0.22145328719723184,0.024605920799692427,0.13588619761630144,-0.007443291041906958,0.2599000384467512,-0.017777777777777778,0.08421376393694734,-0.09842368319876971,0.03543252595155709,0.022206843521722412,0.03844675124951941,-0.2069357939254133,-0.24415224913494812,-0.13016532103037293,0.19986159169550174,-26.057597275998777,-17.05775412915442,8.999843146844356,0.04871874212179906,0.040804262859567716,0.09980017313948618,0,0.08270257679172434,0.052266054558388605,42.19499178919907,-95.77842050858759,iowa_ag,0.04559424166263153,0.09306689985812856,0.1976103738281661,0.3393971614826184,2024,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-95.77842050858759,42.19499178919907]}"
5,0.029773164167627833,-0.16000000000000003,-0.05536332179930796,-0.12456747404844293,0.003936947327950788,0.008858131487889272,0.004982698961937716,0.05536332179930796,0.017777777777777778,0.03844675124951941,0.06698961937716265,-0.19986159169550174,0.017777777777777778,-0.08421376393694734,-0.03844675124951941,0.05173394848135333,-0.06698961937716265,-0.12456747404844293,-0.04822760476739715,-0.003936947327950788,-0.05911572472126105,-0.03254133025759323,-0.07111111111111111,0.09356401384083046,-0.2069357939254133,0.01574778931180315,0.09356401384083046,-0.24415224913494812,0.17279507881584008,-0.16000000000000003,-0.17937716262975778,0.2069357939254133,0.09356401384083046,-0.1085121107266436,-0.07535563244905807,0.11374086889657825,0.17937716262975778,-0.16000000000000003,0.07535563244905807,0.1085121107266436,-0.21413302575932336,-0.07972318339100345,0.22145328719723184,-0.08882737408688965,-0.08882737408688965,0.2069357939254133,-0.14173010380622836,0.16633602460592078,-0.09356401384083046,-0.17937716262975778,0.10340638216070744,0.05536332179930796,-0.11909265667051133,0.05173394848135333,0.0629911572472126,0.008858131487889272,-0.07535563244905807,0.16000000000000003,0.07535563244905807,-0.05173394848135333,-0.11909265667051133,-0.2519646289888504,-0.09356401384083046,0.3014225297962323,-28.241336460383643,-20.84684369751628,7.394492762867362,0.03744723032494741,0.025227275585556135,0.029657464025409093,0,0.04508647239500923,0.028990446041072055,42.298747204514875,-95.01817628363723,iowa_ag,0.02867878392238968,0.07844961565154206,0.03474237849669797,0.6916877372173725,2024,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-95.01817628363723,42.298747204514875]}"
6,-0.12456747404844293,-0.14769703960015382,-0.0271280276816609,-0.04822760476739715,0.003936947327950788,-0.2364628988850442,-0.11374086889657825,0.22145328719723184,-0.041584006151480196,-0.03543252595155709,0.022206843521722412,-0.07535563244905807,0.0629911572472126,0.01574778931180315,-0.17937716262975778,-0.044844290657439445,-0.186082276047674,0.05173394848135333,-0.2288965782391388,0.04822760476739715,-0.05911572472126105,-0.16000000000000003,-0.05173394848135333,0.1085121107266436,-0.07972318339100345,0.15378700499807765,-0.09356401384083046,-5.536332179930795E-4,0.14173010380622836,-0.12456747404844293,-0.16633602460592078,-0.17937716262975778,0.09356401384083046,-0.10340638216070744,-0.05911572472126105,0.07972318339100345,0.01574778931180315,-0.09842368319876971,0.22145328719723184,-0.14769703960015382,-0.186082276047674,0.041584006151480196,0.11374086889657825,-0.13016532103037293,-0.11909265667051133,0.0629911572472126,0.21413302575932336,0.01384083044982699,0.029773164167627833,-0.14173010380622836,-0.05536332179930796,0.10340638216070744,0.01384083044982699,0.2364628988850442,0.12456747404844293,0.12456747404844293,-0.024605920799692427,0.09356401384083046,0.007443291041906958,0.019930795847750864,-0.22145328719723184,-0.28444444444444444,-0.13016532103037293,0.06698961937716265,-15.653022226099086,-9.359215786104325,6.293806439994761,0.05257375565839999,0.047382516923910344,0.24404942860871734,0,0.06529519441593663,0.06699640434291439,42.06320893701874,-95.34516304705674,iowa_ag,0.06872784921966762,0.08329968447011547,0.1118064988236201,0.25982670949671016,2024,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-95.34516304705674,42.06320893701874]}"
7,9.84236831987697E-4,-0.28444444444444444,-0.019930795847750864,-0.07111111111111111,0.022206843521722412,-0.12456747404844293,-0.10340638216070744,0.1085121107266436,-0.07972318339100345,0.01384083044982699,0.09842368319876971,-0.17279507881584008,0.019930795847750864,-0.03254133025759323,-0.13588619761630144,0.003014225297962322,-0.24415224913494812,-0.06698961937716265,-0.3014225297962323,0.11909265667051133,-0.16633602460592078,-0.24415224913494812,-0.03844675124951941,0.07972318339100345,-0.044844290657439445,0.029773164167627833,-0.11374086889657825,-0.07111111111111111,0.2069357939254133,-0.03844675124951941,-0.09842368319876971,-0.041584006151480196,0.09356401384083046,-0.1085121107266436,-0.16000000000000003,0.186082276047674,0.1085121107266436,-0.11374086889657825,0.16633602460592078,0.004982698961937716,-0.28444444444444444,-0.006151480199923107,0.044844290657439445,-0.11909265667051133,-0.07972318339100345,0.1085121107266436,0.15378700499807765,-0.01574778931180315,-0.017777777777777778,-0.13588619761630144,0.05173394848135333,0.07111111111111111,-0.08882737408688965,0.10340638216070744,0.05536332179930796,0.007443291041906958,-0.07111111111111111,0.0271280276816609,0.06698961937716265,0.08882737408688965,-0.186082276047674,-0.29287197231833906,-0.09842368319876971,0.06698961937716265,-21.31614816757873,-14.557369271909254,6.758778895669478,0.0492392287969257,0.046320945862384076,0.09243670015174682,0,0.15576260060718533,0.050196460326599655,42.33997987605596,-95.89097941368776,iowa_ag,0.06741044255400634,0.08542515302171848,0.14863394727266044,0.30453230895600314,2024,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-95.89097941368776,42.33997987605596]}"
8,-0.03543252595155709,-0.2599000384467512,0.09356401384083046,-0.11909265667051133,0.07972318339100345,-0.041584006151480196,-0.1929104190695886,0.1085121107266436,-0.06698961937716265,0.044844290657439445,-0.006151480199923107,-0.14769703960015382,-0.017777777777777778,0.029773164167627833,-0.14173010380622836,0.010396001537870049,-0.2364628988850442,0.05911572472126105,-0.2069357939254133,-0.008858131487889272,-0.17279507881584008,-0.10340638216070744,-0.09842368319876971,0.13016532103037293,-0.13016532103037293,0.06698961937716265,-0.07535563244905807,-0.07972318339100345,0.186082276047674,-0.19986159169550174,-0.24415224913494812,-0.07535563244905807,-0.022206843521722412,-0.10340638216070744,-0.186082276047674,0.2288965782391388,0.11909265667051133,-0.029773164167627833,0.14173010380622836,0.03254133025759323,-0.186082276047674,-0.017777777777777778,0.0271280276816609,-0.14769703960015382,-0.03543252595155709,0.05536332179930796,0.13016532103037293,0.017777777777777778,0.05911572472126105,-0.1929104190695886,0.08882737408688965,0.13588619761630144,0.07972318339100345,0.13588619761630144,0.03254133025759323,0.03844675124951941,-0.11909265667051133,0.08421376393694734,0.07972318339100345,0.07972318339100345,-0.1929104190695886,-0.2364628988850442,-0.14173010380622836,0.05911572472126105,-21.06128521259186,-13.992060231215255,7.069224981376603,0.07369332191643908,0.05518939916373176,0.11200850509271464,0,0.10932272548294243,0.10367294605547453,41.61656657775451,-95.32369331176629,iowa_ag,0.08362294284845977,0.10037971346584314,0.057254579487968894,0.30481282908414653,2024,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-95.32369331176629,41.61656657775451]}"
9,-0.05911572472126105,-0.28444444444444444,-0.008858131487889272,-0.14173010380622836,0.1085121107266436,-0.11374086889657825,-0.13588619761630144,0.019930795847750864,-0.008858131487889272,-0.06698961937716265,0.05911572472126105,-0.12456747404844293,0.007443291041906958,-0.07535563244905807,-0.186082276047674,0.01574778931180315,-0.16633602460592078,-0.029773164167627833,-0.2288965782391388,0.008858131487889272,-0.14173010380622836,-0.13588619761630144,-0.08882737408688965,0.044844290657439445,-0.16000000000000003,0.010396001537870049,-0.07972318339100345,-0.11374086889657825,0.24415224913494812,-0.1085121107266436,-0.08882737408688965,-0.04822760476739715,0.06698961937716265,-0.13016532103037293,-0.11909265667051133,0.2519646289888504,-0.006151480199923107,-0.0629911572472126,0.14769703960015382,0.044844290657439445,-0.15378700499807765,-0.04822760476739715,0.17279507881584008,-0.0629911572472126,-0.07111111111111111,0.14769703960015382,0.07972318339100345,0.09356401384083046,-0.10340638216070744,-0.2679584775086506,0.03844675124951941,0.07972318339100345,-0.03844675124951941,0.19986159169550174,0.0271280276816609,0.08421376393694734,-0.08882737408688965,0.04822760476739715,0.044844290657439445,0.1085121107266436,-0.13588619761630144,-0.2679584775086506,-0.08421376393694734,0.19986159169550174,-23.865987831599384,-16.356771582382756,7.509216249216628,0.03988244178263136,0.03664275664442147,0.0690980137546714,0,0.06718676381756385,0.04662183632190602,42.01353210180693,-95.37085486418256,iowa_ag,0.04757704759816615,0.09158836879158536,0.07035228652724375,0.5310114729098785,2024,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-95.37085486418256,42.01353210180693]}"
